time,BinaryProtocol:bytesReadPerSecond,BinaryProtocol:bytesWrittenPerSecond,BinaryProtocol:messagesReadPerSecond,BinaryProtocol:messagesWrittenPerSecond,BinaryProtocol:nAckMessages,BinaryProtocol:nBytesRead,BinaryProtocol:nBytesWritten,BinaryProtocol:nEntriesOldVersion,BinaryProtocol:nGroupAckMessages,BinaryProtocol:nGroupedAcks,BinaryProtocol:nMaxGroupedAcks,BinaryProtocol:nMessageBatches,BinaryProtocol:nMessagesBatched,BinaryProtocol:nMessagesRead,BinaryProtocol:nMessagesWritten,BinaryProtocol:nReadNanos,BinaryProtocol:nWriteNanos,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,ConsistencyTracker:nLagConsistencyWaitMS,ConsistencyTracker:nLagConsistencyWaits,ConsistencyTracker:nVLSNConsistencyWaitMS,ConsistencyTracker:nVLSNConsistencyWaits,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,FeederManager:nFeedersCreated,FeederManager:nFeedersShutdown,FeederManager:nMaxReplicaLag,FeederManager:nMaxReplicaLagName,FeederManager:replicaDelayMap,FeederManager:replicaLastCommitTimestampMap,FeederManager:replicaLastCommitVLSNMap,FeederManager:replicaVLSNLagMap,FeederManager:replicaVLSNRateMap,FeederTxns:ackWaitMS,FeederTxns:lastCommitTimestamp,FeederTxns:lastCommitVLSN,FeederTxns:totalTxnMS,FeederTxns:txnsAcked,FeederTxns:txnsNotAcked,FeederTxns:vlsnRate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,Replay:latestCommitLagMs,Replay:maxCommitProcessingNanos,Replay:minCommitProcessingNanos,Replay:nAborts,Replay:nCommitAcks,Replay:nCommitNoSyncs,Replay:nCommitSyncs,Replay:nCommitWriteNoSyncs,Replay:nCommits,Replay:nElapsedTxnTime,Replay:nGroupCommitMaxExceeded,Replay:nGroupCommitTimeouts,Replay:nGroupCommitTxns,Replay:nGroupCommits,Replay:nLNs,Replay:nMessageQueueOverflows,Replay:nNameLNs,Replay:totalCommitLagMs,Replay:totalCommitProcessingNanos,VLSNIndex:nBucketsCreated,VLSNIndex:nHeadBucketsDeleted,VLSNIndex:nHits,VLSNIndex:nMisses,VLSNIndex:nTailBucketsDeleted
2019-07-15 21:39:58.982 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16879429,4792,100168,1456, ,19, ,15, , , , , , , , , ,19,19, , , ,2,15,21, ,14,8, , , , , , , , , , , , , ,85144,7,82955,82955, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563225418644, , , , , , , , , , , , , , ,1563226747706,496, , , ,89,16777216, , , ,1,10,3,12,3, ,4, , ,16,4, , , ,8,1, , , , , , ,110,1,11642,4, , , , , , , , ,133934544,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-07-15 21:40:58.987 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16879429,4792,100168,1456, ,19, , , , , , , , , , , ,19,19, , , ,2,15,21, , , , , , , , , , , , , , , , ,85144,7,82955,82955, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563225418644, , , , , , ,0, , , , , , , ,1563226747706,496, , , , ,16777216, , , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,136379920,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 21:41:58.992 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16879429,4792,100168,1456, ,19, ,1, , , , , , , , , ,19,19, , , ,2,15,21, ,1,1, , , , , , , , , , , , , ,85144,7,82955,82955, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563225418644, , , , , , ,0, , , , , , , ,1563226747706,496, , , , ,16777216, , , ,1,12, ,12, , , , , ,16,1, , , ,1,1, , , , , , ,110,1, , , , , , , , , , ,139712232,-1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 21:42:58.996 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16879429,4792,100168,1456, ,19, , , , , , , , , , , ,19,19, , , ,2,15,21, , , , , , , , , , , , , , , , ,85144,7,82955,82955, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563225418644, , , , , , ,0, , , , , , , ,1563226747706,496, , , , ,16777216, , , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,142934328,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 21:43:59.000 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16879429,4792,100168,1456, ,19, ,1, , , , , , , , , ,19,19, , , ,2,15,21, ,1,1, , , , , , , , , , , , , ,85144,7,82955,82955, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563225418644, , , , , , ,0, , , , , , , ,1563226747706,496, , , , ,16777216, , , ,1,11, ,11, , , , , ,16,1, , , ,1,1, , , , , , ,110,1, , , , , , , , , , ,145981904,-1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 21:44:59.004 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16879429,4792,100168,1456, ,19, , , , , , , , , , , ,19,19, , , ,2,15,21, , , , , , , , , , , , , , , , ,85144,7,82955,82955, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563225418644, , , , , , ,0, , , , , , , ,1563226747706,496, , , , ,16777216, , , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,148455136,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 21:45:59.010 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16879429,4792,100168,1456, ,19, ,1, , , , , , , , , ,19,19, , , ,2,15,21, ,1,1, , , , , , , , , , , , , ,85144,7,82955,82955, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563225418644, , , , , , ,0, , , , , , , ,1563226747706,496, , , , ,16777216, , , ,1,11, ,11, , , , , ,16,1, , , ,1,1, , , , , , ,110,1, , , , , , , , , , ,151970176,-1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 21:46:59.015 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16879429,4792,100168,1456, ,19, ,90, , , , , , , , , ,19,19, , , ,2,15,21, ,36,23, , , , , , , , , , , , , ,85144,7,82955,82955, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563225418644, , , , , , , , , , , , , , ,1563227192978,530, , , ,32,16777216, , , , ,12,5,27,5, ,7, , ,16,8, , , ,23,1, , , , , , , , ,28830,8, , , , , , , , ,167054456,-1, , , , , , ,62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21,48,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-07-15 21:47:59.020 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16879429,4792,100168,1456, ,19, ,1, , , , , , , , , ,19,19, , , ,2,15,21, ,1,1, , , , , , , , , , , , , ,85144,7,82955,82955, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563225418644, , , , , , ,0, , , , , , , ,1563227192978,530, , , , ,16777216, , , ,1,9, ,9, , , , , ,16,1, , , ,1,1, , , , , , ,110,1, , , , , , , , , , ,169384616,-1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 21:48:59.025 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16879429,4792,100168,1456, ,19, , , , , , , , , , , ,19,19, , , ,2,15,21, , , , , , , , , , , , , , , , ,85144,7,82955,82955, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563225418644, , , , , , ,0, , , , , , , ,1563227192978,530, , , , ,16777216, , , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,172136640,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 21:49:59.029 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16879429,4792,100168,1456, ,19, ,1, , , , , , , , , ,19,19, , , ,2,15,21, ,1,1, , , , , , , , , , , , , ,85144,7,82955,82955, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563225418644, , , , , , ,0, , , , , , , ,1563227192978,530, , , , ,16777216, , , ,1,9, ,9, , , , , ,16,1, , , ,1,1, , , , , , ,110,1, , , , , , , , , , ,175476856,-1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 21:50:59.036 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16879429,4792,100168,1456, ,19, , , , , , , , , , , ,19,19, , , ,2,15,21, , , , , , , , , , , , , , , , ,85144,7,82955,82955, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563225418644, , , , , , ,0, , , , , , , ,1563227192978,530, , , , ,16777216, , , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,178465136,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 21:51:59.040 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16879429,4792,100168,1456, ,19, ,43, , , , , , , , , ,19,19, , , ,2,15,21, ,1,1, , , , , , , , , , , , , ,85144,7,82955,82955, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563225418644, , , , , , ,0, , , , , , , ,1563227192978,530, , , , ,16777216, , , ,1,11, ,21, , , , , ,16,2, , , ,1,1, , , , , , ,110,1, , , , , , , , , , ,184860160,-1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,42, , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 21:52:59.046 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16879429,4792,100168,1456, ,19, , , , , , , , , , , ,19,19, , , ,2,15,21, , , , , , , , , , , , , , , , ,85144,7,82955,82955, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563225418644, , , , , , ,0, , , , , , , ,1563227192978,530, , , , ,16777216, , , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,187097528,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 21:53:59.055 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16879429,4792,100168,1456, ,19, ,22, , , , , , , , , ,19,19, , , ,2,15,21, ,1,1, , , , , , , , , , , , , ,85144,7,82955,82955, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563225418644, , , , , , ,0, , , , , , , ,1563227192978,530, , , , ,16777216, , , ,1,10, ,10, , , , , ,16,1, , , ,1,1, , , , , , ,110,1, , , , , , , , ,1,12,62447256,-1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,21, , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 21:54:59.062 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16879429,4792,100168,1456, ,19, , , , , , , , , , , ,19,19, , , ,2,15,21, , , , , , , , , , , , , , , , ,85144,7,82955,82955, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563225418644, , , , , , ,0, , , , , , , ,1563227192978,530, , , , ,16777216, , , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,67063872,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 21:55:59.066 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16879429,4792,100168,1456, ,19, ,21, , , , , , , , , ,19,19, , , ,2,15,21, ,1,1, , , , , , , , , , , , , ,85144,7,82955,82955, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563225418644, , , , , , ,0, , , , , , , ,1563227192978,530, , , , ,16777216, , , ,1,12, ,23, , , , , ,16,2, , , ,1,1, , , , , , ,110,1, , , , , , , , , , ,70781392,-1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,20, , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 21:56:59.074 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16879429,4792,100168,1456, ,19, ,233, , , , , , , , , ,19,19, , , ,2,15,21, ,17,16, , , , , , , , , , , , , ,85144,7,82955,82955, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563225418644, , , , , , ,0, , , , , , , ,1563227773315,541, , , ,63,16777216, , , , ,11, ,11, , ,1, , ,16,1, , , ,16,1, , , , , , , , ,551,2, , , , , , , , ,76493160,-1, , , , , , ,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,16,193,1, , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 21:57:59.079 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16879429,4792,100168,1456, ,19, ,47, , , , , , , , , ,19,19, , , ,2,15,21, ,1,1, , , , , , , , , , , , , ,85144,7,82955,82955, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563225418644, , , , , , ,0, , , , , , , ,1563227773315,541, , , , ,16777216, , , ,1,11, ,11, , , , , ,16,1, , , ,1,1, , , , , , ,110,1, , , , , , , , , , ,79958904,-1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40,21,10, , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 21:58:59.085 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16879429,4792,100168,1456, ,19, , , , , , , , , , , ,19,19, , , ,2,15,21, , , , , , , , , , , , , , , , ,85144,7,82955,82955, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563225418644, , , , , , ,0, , , , , , , ,1563227773315,541, , , , ,16777216, , , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,82536512,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 21:59:59.091 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16879429,4792,100168,1456, ,19, ,1, , , , , , , , , ,19,19, , , ,2,15,21, ,1,1, , , , , , , , , , , , , ,85144,7,82955,82955, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563225418644, , , , , , ,0, , , , , , , ,1563227773315,541, , , , ,16777216, , , ,1,9, ,9, , , , , ,16,1, , , ,1,1, , , , , , ,110,1, , , , , , , , , , ,85364888,-1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 22:00:59.097 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16879429,4792,100168,1456, ,19, , , , , , , , , , , ,19,19, , , ,2,15,21, , , , , , , , , , , , , , , , ,85144,7,82955,82955, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563225418644, , , , , , ,0, , , , , , , ,1563227773315,541, , , , ,16777216, , , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,88098736,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 22:01:59.103 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16879429,4792,100168,1456, ,19, ,1, , , , , , , , , ,19,19, , , ,2,15,21, ,1,1, , , , , , , , , , , , , ,85144,7,82955,82955, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563225418644, , , , , , ,0, , , , , , , ,1563227773315,541, , , , ,16777216, , , ,1, , , , , , , , ,16,1, , , ,1,1, , , , , , ,110,1, , , , , , , , , , ,91141232,-1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 22:02:59.109 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16879429,4792,100168,1456, ,19, , , , , , , , , , , ,19,19, , , ,2,15,21, , , , , , , , , , , , , , , , ,85144,7,82955,82955, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563225418644, , , , , , ,0, , , , , , , ,1563227773315,541, , , , ,16777216, , , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,93929712,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 22:03:59.113 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16879429,4792,100168,1456, ,19, ,1, , , , , , , , , ,19,19, , , ,2,15,21, ,1,1, , , , , , , , , , , , , ,85144,7,82955,82955, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563225418644, , , , , , ,0, , , , , , , ,1563227773315,541, , , , ,16777216, , , ,1,10, ,10, , , , , ,16,1, , , ,1,1, , , , , , ,110,1, , , , , , , , , , ,96372464,-1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 22:04:59.120 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16879429,4792,100168,1456, ,19, ,297, , , , , , , , , ,19,19, , , ,2,15,21, ,42,32, , , , , , , , , , , , , ,85144,7,82955,82955, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563225418644, , , , , , ,0, , , , , , , ,1563228284599,579, , , ,525,16777216, , , , ,10,5,15,5, ,7, , ,16,7, , , ,32,1, , , , , , , , ,30477,8, , , , , , , , ,110624560,-1, , , , , , ,71, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , ,29,236,16, , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 22:05:59.125 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16879429,4792,100168,1456, ,19, ,112, , , , , , , , , ,19,19, , , ,2,15,21, ,36,24, , , , , , , , , , , , , ,85144,7,82955,82955, , , , , ,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563225418644, , , , , , , , , , , , , , ,1563228343628,614, , , ,935,16777216, , , ,1,12,5,26,5, ,6, , ,16,8, , , ,24,1, , , , , , ,110,1,31761,6, , , , , , , , ,125419008,-1, , , , , , ,64, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , ,23,63,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-07-15 22:06:59.132 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16879429,4792,100168,1456, ,19, ,105, , , , , , , , , ,19,19, , , ,2,15,21, ,3,3, , , , , , , , , , , , , ,85144,7,82955,82955, , , , , ,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563225418644, , , , , , , , , , , , , , ,1563228415666,620, , , ,18,16777216, , , , ,11, ,21, , ,2, , ,16,3, , , ,3,1, , , , , , , , ,304,4, , , , , , , , ,131197792,-1, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , ,3,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-07-15 22:07:59.141 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16879429,4792,100168,1456, ,19, ,87, , , , , , , , , ,19,19, , , ,2,15,21, ,7,7, , , , , , , , , , , , , ,85144,7,82955,82955, , , , , ,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563225418644, , , , , , ,0, , , , , , , ,1563228415666,620, , , , ,16777216, , , ,1,9, ,9, , , , , ,16,1, , , ,7,1, , , , , , ,110,1, , , , , , , , , , ,135347672,-1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,74, , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 22:08:59.147 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16879429,4792,100168,1456, ,19, , , , , , , , , , , ,19,19, , , ,2,15,21, , , , , , , , , , , , , , , , ,85144,7,82955,82955, , , , , ,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563225418644, , , , , , ,0, , , , , , , ,1563228415666,620, , , , ,16777216, , , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,139939736,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
